user_id,username,email,password,gender,personalization1,personalizatoin2,personalization3,personalization4,personalization5,personalization6
356,hbaudinet9v,mfrance9v@cbsnews.com,kX4}bY|_x5)5*YqP,M,Indoor,MinimalisCafe,MeetingCafe,FamilyCafe,Smoking,NonCoffee
357,dacutt9w,rvalerius9w@mail.ru,oU8)J5B.rDC,M,Indoor,MinimalisCafe,MeetingCafe,CountryFood,NonSmoking,NonCoffee
358,ejolliss9x,nbonnett9x@bloomberg.com,zE5/X/kf$|,F,Indoor,MinimalisCafe,StudyCafe,GoodViews,NonSmoking,NonCoffee
359,hyitshak9y,fpechard9y@diigo.com,lV8'VavJobJa>S,F,Indoor,IndustrialCafe,BooksCafe,CountryFood,NonSmoking,NonCoffee
360,sregina9z,cmerigon9z@t-online.de,tS7|oa%SGEO,F,Indoor,24HoursCafe,MeetingCafe,CountryFood,Smoking,Coffee
361,pflindalla0,mlesliea0@goo.gl,mX6='l9KTq(3I,M,Indoor,IndustrialCafe,StudyCafe,GoodViews,NonSmoking,Coffee
362,hplucka1,ypettyfera1@addthis.com,eK1!&J+lF,F,Indoor,RetroVintage,StudyCafe,FamilyCafe,NonSmoking,Coffee
363,ybaintona2,ccolleta2@fema.gov,"bX0""5k!7,/",F,Indoor,IndustrialCafe,MeetingCafe,CountryFood,NonSmoking,Coffee
364,bsansburya3,bradforda3@comcast.net,cB3{?zh)f|yU,M,Outdoor,RetroVintage,StudyCafe,CountryFood,Smoking,NonCoffee
365,rbona4,jwoolletta4@icio.us,pH2<>SaI4TR4_Jf,M,Outdoor,RetroVintage,BooksCafe,GoodViews,NonSmoking,Coffee
366,awortsa5,tduddella5@ycombinator.com,eF5!Jf><RQhyX{c,M,Indoor,MinimalisCafe,MeetingCafe,FamilyCafe,Smoking,NonCoffee
367,lboatswaina6,tegaltona6@ifeng.com,bP2`SwdE!'?I%s,M,Outdoor,IndustrialCafe,MeetingCafe,FamilyCafe,NonSmoking,NonCoffee
368,yroundtreea7,hsilversa7@cafepress.com,dJ8#VH2(${,M,Indoor,RetroVintage,BooksCafe,CountryFood,NonSmoking,NonCoffee
369,gdreighera8,cspracklina8@time.com,xT2=b8Y&uI|5,M,Indoor,MinimalisCafe,MeetingCafe,GoodViews,Smoking,NonCoffee
370,feveralla9,ggorea9@vinaora.com,bA1!6v1v?,F,Indoor,RetroVintage,MeetingCafe,FamilyCafe,NonSmoking,NonCoffee
371,tmartynovaa,ggoleyaa@google.fr,sG0/)s8Y*,F,Outdoor,24HoursCafe,BooksCafe,CountryFood,NonSmoking,NonCoffee
372,aspargoab,ksangraab@instagram.com,oW5'Vz.N,F,Indoor,24HoursCafe,BooksCafe,GoodViews,Smoking,NonCoffee
373,gyakushkevac,cdeplacidoac@dropbox.com,qH0_)03$VO9&f,M,Indoor,MinimalisCafe,BooksCafe,GoodViews,NonSmoking,Coffee
374,sabraminad,rmccurleyad@nifty.com,nC5{_8#K<0l'FZ,M,Outdoor,24HoursCafe,StudyCafe,GoodViews,NonSmoking,Coffee
375,bmccleodae,bmanuelloae@guardian.co.uk,oY8(o.D*CIY=U,F,Outdoor,MinimalisCafe,StudyCafe,CountryFood,Smoking,Coffee
376,stremmilaf,wtowerseyaf@surveymonkey.com,"zC3,LtTf",M,Outdoor,IndustrialCafe,MeetingCafe,GardenCafe,Smoking,Coffee
377,dneesamag,vmanthroppeag@accuweather.com,dP1)5uAlGrD,M,Indoor,RetroVintage,BooksCafe,GoodViews,NonSmoking,Coffee
378,dlefeuvreah,ccorroah@aol.com,kP2?Ys~wME$.!,M,Indoor,MinimalisCafe,MeetingCafe,GoodViews,NonSmoking,Coffee
379,dmarklundai,leardleyai@ca.gov,rB5%5+tm/~TvI,M,Outdoor,MinimalisCafe,StudyCafe,CountryFood,Smoking,NonCoffee
380,llystonaj,djaineaj@sciencedaily.com,fG1*'VwuP/sfuQ,M,Outdoor,MinimalisCafe,BooksCafe,FamilyCafe,NonSmoking,Coffee
381,fkytleyak,ymarfellak@vistaprint.com,zS6{zN_AP$H+zW\,F,Indoor,RetroVintage,StudyCafe,CountryFood,NonSmoking,NonCoffee
382,mhowshipal,arabbageal@ucoz.ru,"iK5{(v,V+7B",M,Outdoor,24HoursCafe,MeetingCafe,GardenCafe,Smoking,Coffee
383,edownsam,scurmanam@cornell.edu,jB6+lPvjmJb,M,Outdoor,MinimalisCafe,MeetingCafe,GoodViews,Smoking,Coffee
384,cbrantonan,bjostanan@oracle.com,wV0>Hpuw_|Y,M,Indoor,24HoursCafe,BooksCafe,CountryFood,NonSmoking,NonCoffee
385,ashaperoao,dyushankinao@sourceforge.net,fC3~Ss(ea|qT5/w~,M,Indoor,24HoursCafe,StudyCafe,GardenCafe,NonSmoking,NonCoffee
386,nelbyap,ptertreap@woothemes.com,"wI8,B""x2u}P?PD\",F,Outdoor,IndustrialCafe,BooksCafe,FamilyCafe,NonSmoking,Coffee
387,lalgyaq,cpointingaq@paypal.com,bX8{HM2Doz,M,Outdoor,RetroVintage,StudyCafe,GoodViews,NonSmoking,Coffee
388,ntidboldar,wgoddmanar@mozilla.org,"eQ5(ZhD""AP",F,Indoor,MinimalisCafe,BooksCafe,FamilyCafe,NonSmoking,NonCoffee
389,aanglimas,aandrissas@google.co.jp,"pC0|R""iBP2ZcZ""j",M,Outdoor,RetroVintage,MeetingCafe,GardenCafe,Smoking,NonCoffee
390,npoundsfordat,ltwigginsat@skype.com,xX1(=?9uHsl,M,Indoor,RetroVintage,BooksCafe,FamilyCafe,NonSmoking,Coffee
391,swiperau,fglasperau@scientificamerican.com,"kK5?hBIl%M,?PW/",M,Indoor,24HoursCafe,StudyCafe,CountryFood,NonSmoking,NonCoffee
392,bdedonav,llearav@squarespace.com,lJ3=(WN),M,Outdoor,24HoursCafe,MeetingCafe,GoodViews,Smoking,Coffee
393,gpoytherasaw,gbroadyaw@nymag.com,oS7%3urk{6KH3_<,M,Indoor,24HoursCafe,StudyCafe,GardenCafe,NonSmoking,NonCoffee
394,gcampax,nsnuggsax@answers.com,"yX1=KF,J!""?~\e",F,Outdoor,IndustrialCafe,MeetingCafe,GoodViews,Smoking,NonCoffee
395,smarquissay,bstillgoeay@liveinternet.ru,sE7(HVa#lEK6Y2,M,Indoor,RetroVintage,BooksCafe,GardenCafe,Smoking,Coffee
396,kgateleyaz,jlicciardiaz@tripod.com,sR6&Eg@izOa)nIh,M,Outdoor,24HoursCafe,MeetingCafe,CountryFood,Smoking,Coffee
397,hrainb0,mreyneb0@gmpg.org,"jZ0&`e|U<""f)U*WD",M,Outdoor,MinimalisCafe,BooksCafe,GardenCafe,Smoking,Coffee
398,efisonb1,bgrattanb1@deliciousdays.com,nK1?&5#0w3O,M,Outdoor,MinimalisCafe,StudyCafe,GoodViews,Smoking,NonCoffee
399,lbilamb2,oswinfordb2@cornell.edu,"fC4?p',o6Qwo",M,Indoor,RetroVintage,BooksCafe,GardenCafe,NonSmoking,NonCoffee
400,hblatcherb3,jkallb3@nasa.gov,"dB9,'k%>k<X{Pb",M,Indoor,IndustrialCafe,StudyCafe,FamilyCafe,NonSmoking,NonCoffee
401,dtrudeb4,bgayb4@gravatar.com,fM0/$>pH!bzP,F,Outdoor,24HoursCafe,MeetingCafe,GoodViews,Smoking,Coffee
402,leadmeadesb5,bcorderob5@flavors.me,pC6{Id`?%ei2#J%N,M,Outdoor,MinimalisCafe,MeetingCafe,CountryFood,Smoking,NonCoffee
403,hcossemb6,dfauxb6@mozilla.org,pU6)6+%2~G6k&8.L,M,Outdoor,MinimalisCafe,StudyCafe,GoodViews,NonSmoking,NonCoffee
404,jbenitezb7,cmarriageb7@livejournal.com,sW9%M/0VVe1f?dR/,F,Indoor,MinimalisCafe,BooksCafe,CountryFood,NonSmoking,NonCoffee
405,tcattleb8,vwolledgeb8@nasa.gov,eD3*_nKI71!4,M,Indoor,24HoursCafe,StudyCafe,GoodViews,Smoking,NonCoffee
406,nkenfordb9,ltanswillb9@time.com,zY7+mKR(=>(/,F,Outdoor,24HoursCafe,MeetingCafe,FamilyCafe,NonSmoking,NonCoffee
407,schecoba,srobinettba@naver.com,wF3=tSZ3J|mloO,M,Indoor,24HoursCafe,MeetingCafe,FamilyCafe,Smoking,NonCoffee
408,jcarybb,tmaccrossanbb@irs.gov,gY1\WcNK'Q*!y,M,Outdoor,MinimalisCafe,MeetingCafe,GardenCafe,NonSmoking,Coffee
409,fgrewebc,dfiellerbc@geocities.com,"xV3=>yh+,",M,Indoor,24HoursCafe,StudyCafe,FamilyCafe,Smoking,Coffee
410,gmeahbd,osargeauntbd@bluehost.com,cV7{FadH8PSi1fuO,M,Indoor,MinimalisCafe,BooksCafe,GardenCafe,NonSmoking,NonCoffee
411,cburnetbe,nglenisterbe@whitehouse.gov,iD1#lgoQ\/|gO,F,Outdoor,RetroVintage,BooksCafe,FamilyCafe,Smoking,NonCoffee
412,omostynbf,ilohanbf@google.ru,"jX2~2nHm,*hFnC",F,Indoor,MinimalisCafe,BooksCafe,GardenCafe,Smoking,NonCoffee
413,cbampfieldbg,mhumblesbg@aol.com,"qB9,7B$(Fp",M,Indoor,24HoursCafe,BooksCafe,CountryFood,Smoking,NonCoffee
414,ygulkbh,nflochbh@imageshack.us,gA5>Kqi`SL,M,Outdoor,RetroVintage,MeetingCafe,GardenCafe,Smoking,Coffee
415,cmessagebi,epringleybi@seattletimes.com,uS1/RHsmw8g,F,Outdoor,MinimalisCafe,MeetingCafe,GoodViews,NonSmoking,NonCoffee
416,bcrebottbj,speragobj@epa.gov,yP5*EDy>)=k,M,Indoor,MinimalisCafe,BooksCafe,CountryFood,NonSmoking,NonCoffee
417,tmettrickbk,jbansalbk@smugmug.com,nQ4##)%1koS}JD~,M,Indoor,24HoursCafe,MeetingCafe,GardenCafe,NonSmoking,NonCoffee
418,prebouletbl,lseefusbl@addtoany.com,"uP1{pIKF1?o+u,@e",M,Indoor,RetroVintage,StudyCafe,GoodViews,NonSmoking,NonCoffee
419,ldekeyserbm,rthoringtonbm@oracle.com,"oG5=4_#?,>f",M,Outdoor,IndustrialCafe,MeetingCafe,GoodViews,NonSmoking,Coffee
420,isnoxillbn,jhubandbn@51.la,"kM8,JFL&.R/%~i",M,Indoor,IndustrialCafe,StudyCafe,GoodViews,Smoking,Coffee
421,nnarduccibo,rriepelbo@oakley.com,sQ1}Q_'0/M4,F,Outdoor,RetroVintage,StudyCafe,CountryFood,Smoking,Coffee
422,ohingeleybp,lpacquetbp@unesco.org,eF2}m`I@Rc5E,M,Outdoor,MinimalisCafe,StudyCafe,CountryFood,Smoking,NonCoffee
423,mbernthbq,hwhittallbq@nps.gov,"nG8.KIn9U""",M,Outdoor,RetroVintage,MeetingCafe,GardenCafe,NonSmoking,NonCoffee
424,hlehrerbr,cdemseybr@trellian.com,vA5~+758fmIv#D,M,Indoor,RetroVintage,MeetingCafe,GoodViews,NonSmoking,Coffee
425,lhedauxbs,nwormstonebs@cnet.com,"wG5,d|Iy|",F,Indoor,24HoursCafe,MeetingCafe,FamilyCafe,NonSmoking,Coffee
426,emaleneybt,amephanbt@google.com,nL3)YHs=!c1,M,Outdoor,RetroVintage,StudyCafe,GoodViews,NonSmoking,Coffee
427,glasslettbu,dgilloolybu@bigcartel.com,gP1%<4\/S!M76Z+,F,Outdoor,24HoursCafe,MeetingCafe,GardenCafe,NonSmoking,NonCoffee
428,aattersollbv,rhulbertbv@prlog.org,"vB8?""`dz",F,Indoor,MinimalisCafe,StudyCafe,GardenCafe,Smoking,NonCoffee
429,mmannbw,ggotherbw@aol.com,yW4/zT'./C,F,Indoor,MinimalisCafe,StudyCafe,GardenCafe,Smoking,NonCoffee
430,tcutajarbx,rgreenierbx@storify.com,hH2+E4aa,F,Indoor,RetroVintage,StudyCafe,GardenCafe,NonSmoking,Coffee
431,mfitzpatrickby,lcaberasby@wufoo.com,"aU5)@4c""(IrNc",F,Indoor,RetroVintage,MeetingCafe,FamilyCafe,NonSmoking,NonCoffee
432,cmityukovbz,ilumlybz@springer.com,"uV8,>)+4j=gC<",F,Indoor,24HoursCafe,StudyCafe,CountryFood,NonSmoking,Coffee
433,btabnerc0,cgrayhamc0@upenn.edu,"oA5.Iqs8>Q""\",F,Outdoor,MinimalisCafe,StudyCafe,FamilyCafe,NonSmoking,NonCoffee
434,aquixleyc1,emclarnonc1@shutterfly.com,kW5)u7FV*?+ZD,F,Outdoor,24HoursCafe,MeetingCafe,GardenCafe,NonSmoking,NonCoffee
435,atomainoc2,ascoughc2@goo.gl,bP3#1\(A4\j,M,Indoor,IndustrialCafe,StudyCafe,FamilyCafe,NonSmoking,NonCoffee
436,blangrickc3,lbulfordc3@si.edu,sY8!\U$AWnH9,M,Indoor,MinimalisCafe,BooksCafe,CountryFood,Smoking,Coffee
437,llargenc4,rpetzoldc4@goo.ne.jp,gP9_n@Lh(&,F,Outdoor,MinimalisCafe,BooksCafe,FamilyCafe,Smoking,Coffee
438,tvsanellic5,edaughertyc5@infoseek.co.jp,"nT8`cX,Y",M,Outdoor,IndustrialCafe,MeetingCafe,GoodViews,NonSmoking,Coffee
439,kduigedc6,fpuddiferc6@tripod.com,"iJ1>pG""RKyM`O*",M,Indoor,24HoursCafe,BooksCafe,GoodViews,Smoking,NonCoffee
440,ggilstinc7,kdowbakinc7@mozilla.com,"wK2_$,i.wq$|",M,Indoor,RetroVintage,MeetingCafe,FamilyCafe,Smoking,Coffee
441,cbolusc8,mechaliec8@economist.com,"xV1*Ku"">yiW+",F,Indoor,MinimalisCafe,BooksCafe,GoodViews,Smoking,Coffee
442,eforbearc9,gbunclarkc9@phoca.cz,fD9+Of}5,M,Outdoor,IndustrialCafe,StudyCafe,FamilyCafe,NonSmoking,Coffee
443,bseeborneca,cpapierzca@cdc.gov,kA4}hG8<\d3.(.u,F,Outdoor,MinimalisCafe,StudyCafe,GoodViews,NonSmoking,Coffee
444,eblakelycb,bdaethcb@marketwatch.com,"dZ1)P@5)""yA*2",M,Indoor,MinimalisCafe,StudyCafe,GoodViews,Smoking,NonCoffee
445,frenvoisecc,kingrecc@ucoz.ru,"iU5""%h&O}%",M,Indoor,RetroVintage,StudyCafe,CountryFood,NonSmoking,NonCoffee
446,ptinklincd,ttreffreycd@ihg.com,gC4|.}cmGEB8,F,Indoor,IndustrialCafe,MeetingCafe,GardenCafe,NonSmoking,NonCoffee
447,ckeetingce,sesomece@cloudflare.com,dC0_sSS3/xYfP,M,Outdoor,MinimalisCafe,StudyCafe,GardenCafe,Smoking,Coffee
448,jferraocf,mrowlstonecf@fastcompany.com,mV7@QEKIG.M,F,Outdoor,IndustrialCafe,MeetingCafe,FamilyCafe,NonSmoking,Coffee
449,owinnardcg,nsmallthwaitecg@nps.gov,xF9!z2Vg6aM%k2lk,F,Outdoor,RetroVintage,StudyCafe,CountryFood,NonSmoking,NonCoffee
450,smattersonch,tgergoletch@latimes.com,bX2>D<FES!JSL,F,Outdoor,MinimalisCafe,StudyCafe,FamilyCafe,Smoking,NonCoffee
451,cmacnallyci,ebridgstockci@ovh.net,sM4'W?lO$y,F,Outdoor,24HoursCafe,StudyCafe,CountryFood,Smoking,NonCoffee
452,mplemingcj,sgraveneycj@microsoft.com,cV4'(T)\.dqWgN2,M,Indoor,MinimalisCafe,MeetingCafe,FamilyCafe,Smoking,Coffee
453,hbetteridgeck,wphilotck@livejournal.com,xO1#xFB+8UmEA,M,Outdoor,24HoursCafe,BooksCafe,FamilyCafe,NonSmoking,NonCoffee
454,sdoulcl,mdrogancl@dot.gov,"kJ9""Fo+u*x$rq.|W",M,Indoor,MinimalisCafe,StudyCafe,GoodViews,Smoking,Coffee
455,tpatricksoncm,jphilipartcm@twitter.com,kU3>}rC#HFtl,F,Indoor,RetroVintage,BooksCafe,GardenCafe,NonSmoking,Coffee
456,ctupiecn,lgyfordcn@answers.com,fB4!37L0u#)z<61,F,Outdoor,MinimalisCafe,BooksCafe,GardenCafe,NonSmoking,NonCoffee
457,bmcmechanco,gprayco@blinklist.com,"yJ0""iAG_EbI(q",M,Outdoor,IndustrialCafe,MeetingCafe,CountryFood,Smoking,Coffee
458,rgreenhousecp,jwintersgillcp@fc2.com,hD1@pYJ%}hl,F,Indoor,MinimalisCafe,MeetingCafe,CountryFood,NonSmoking,Coffee
459,pshurrockscq,rcappelcq@alexa.com,kZ6$Hd<Q,M,Outdoor,MinimalisCafe,MeetingCafe,CountryFood,Smoking,NonCoffee
460,ulandcr,tholthamcr@hatena.ne.jp,mC7{>7u9K,F,Outdoor,MinimalisCafe,StudyCafe,GoodViews,Smoking,NonCoffee
461,mguillermancs,gbussenscs@xing.com,jF9>0+4S%>=,F,Indoor,MinimalisCafe,BooksCafe,GardenCafe,NonSmoking,Coffee
462,rclarridgect,hpieruccict@plala.or.jp,rK2|keymx*?Hy,M,Indoor,RetroVintage,StudyCafe,CountryFood,Smoking,NonCoffee
463,fpatroncu,hriddellcu@toplist.cz,wB2#wH7jQS{bS~,M,Outdoor,RetroVintage,StudyCafe,GoodViews,Smoking,Coffee
464,nwoodburncv,ghebnercv@example.com,dU9=&R!E?yY'DJ%,M,Indoor,24HoursCafe,BooksCafe,GardenCafe,Smoking,Coffee
465,akaubischcw,dtidcombcw@tinyurl.com,kV6{!*P&RJn=/0Y,M,Outdoor,24HoursCafe,MeetingCafe,CountryFood,Smoking,NonCoffee
466,izanotticx,blagecx@cloudflare.com,gM4$W08NuG65(d,M,Indoor,IndustrialCafe,StudyCafe,GoodViews,Smoking,NonCoffee
467,ltollidaycy,hmackincy@cornell.edu,iM8|5fO$fG<,M,Outdoor,24HoursCafe,MeetingCafe,GardenCafe,Smoking,NonCoffee
468,tpatridgecz,bpendallcz@bloomberg.com,sZ2&bA87z,F,Outdoor,24HoursCafe,BooksCafe,CountryFood,Smoking,NonCoffee
469,linmand0,vmargachd0@sphinn.com,"lO0""Bxusp,cN,",M,Indoor,RetroVintage,StudyCafe,GardenCafe,NonSmoking,Coffee
470,dkingcottd1,trameletd1@indiegogo.com,oB9'5p)eCnK/_/fD,M,Outdoor,RetroVintage,BooksCafe,GardenCafe,Smoking,NonCoffee
471,cfoucherd2,bvickermand2@gov.uk,oR9+gsXqx!G,M,Outdoor,IndustrialCafe,StudyCafe,FamilyCafe,Smoking,Coffee
472,cprestlandd3,pandrend3@netvibes.com,tS8(8AcrP9,F,Indoor,MinimalisCafe,MeetingCafe,GoodViews,NonSmoking,NonCoffee
473,rpizzied4,jedond4@skype.com,kG4+Uq0R_lLJi,F,Indoor,MinimalisCafe,BooksCafe,FamilyCafe,NonSmoking,Coffee
474,srounced5,bgussied5@home.pl,vG4=L#<4BS>uC,M,Outdoor,24HoursCafe,MeetingCafe,CountryFood,NonSmoking,NonCoffee
475,mmalkied6,qhunsworthd6@cam.ac.uk,"dM5$I%""_>",F,Outdoor,MinimalisCafe,BooksCafe,GardenCafe,Smoking,NonCoffee
476,gwhanstalld7,mpestord7@pcworld.com,vC4}OQ_ixi`c,M,Indoor,MinimalisCafe,BooksCafe,GardenCafe,NonSmoking,NonCoffee
477,cburdind8,oyushankind8@macromedia.com,hK4=#R%e,M,Outdoor,IndustrialCafe,StudyCafe,GardenCafe,NonSmoking,NonCoffee
478,jebunoluwad9,leakled9@disqus.com,"qO0"".,I0V1AuQv?m",F,Outdoor,RetroVintage,MeetingCafe,GoodViews,Smoking,NonCoffee
479,jniemetzda,nsevierda@github.com,"jO4/Ds6""%Wi<",F,Indoor,RetroVintage,BooksCafe,GoodViews,Smoking,Coffee
480,sparselldb,dfrisselldb@twitpic.com,cB1|Y!\*}>(R,M,Indoor,MinimalisCafe,StudyCafe,GoodViews,Smoking,NonCoffee
481,afeelydc,atippledc@dedecms.com,iK2/~BSm,M,Outdoor,IndustrialCafe,MeetingCafe,GoodViews,Smoking,NonCoffee
482,strustriedd,mpoletdd@yellowbook.com,qJ4!W$bd}*,F,Outdoor,IndustrialCafe,MeetingCafe,CountryFood,Smoking,NonCoffee
483,alomathde,scourtoisde@tuttocitta.it,tF2}@pdn@,F,Outdoor,RetroVintage,StudyCafe,GardenCafe,Smoking,Coffee
484,sbevesdf,fschwandermanndf@opera.com,qV6\f%Q<3u#\Q}o3,M,Outdoor,IndustrialCafe,StudyCafe,FamilyCafe,Smoking,NonCoffee
485,grabjohndg,jreiglardg@163.com,gX8`ga6~,M,Outdoor,24HoursCafe,MeetingCafe,GardenCafe,NonSmoking,Coffee
486,skagandh,fasplendh@woothemes.com,hZ3|Q_jmJ.lv@,F,Outdoor,IndustrialCafe,StudyCafe,FamilyCafe,Smoking,NonCoffee
487,chellensdi,mandrysdi@scribd.com,aV2>88uAdrX7K,F,Indoor,IndustrialCafe,BooksCafe,GardenCafe,Smoking,NonCoffee
488,chullinsdj,amitkindj@cnbc.com,rI0*@@eV,M,Outdoor,RetroVintage,BooksCafe,GoodViews,NonSmoking,NonCoffee
489,lvanbrugdk,rvasquezdk@cnbc.com,"rA5}$lR4(xf,6",M,Outdoor,MinimalisCafe,StudyCafe,GoodViews,Smoking,NonCoffee
490,zlaxdl,jcosansdl@cam.ac.uk,cJ2>#8)h5D.O>,F,Outdoor,RetroVintage,MeetingCafe,CountryFood,NonSmoking,NonCoffee
491,rbeacomdm,pgiacovazzodm@arizona.edu,zY0\b6Wcm5,M,Indoor,IndustrialCafe,MeetingCafe,GardenCafe,NonSmoking,Coffee
492,tmccrackendn,dkubandn@irs.gov,fU4%Y`7!WK7CJ3<,M,Outdoor,IndustrialCafe,BooksCafe,FamilyCafe,NonSmoking,Coffee
493,hvogldo,hduetschensdo@mlb.com,mI3&H@plYDVf<1b,M,Outdoor,RetroVintage,BooksCafe,CountryFood,Smoking,NonCoffee
494,gdanilovitchdp,bbasilidp@pagesperso-orange.fr,"fI7\%K$E5u04m),",M,Outdoor,IndustrialCafe,MeetingCafe,GoodViews,Smoking,NonCoffee
495,kshereldq,vpykedq@microsoft.com,pB2`q4T7t?f#73hV,F,Indoor,IndustrialCafe,MeetingCafe,GoodViews,NonSmoking,NonCoffee
496,eyukhninidr,biacomellidr@go.com,sW9=dJrUq(A,M,Indoor,MinimalisCafe,MeetingCafe,GoodViews,NonSmoking,NonCoffee
497,btaplowds,atrenamands@imdb.com,rS4#\IP5)vwzI,M,Indoor,MinimalisCafe,StudyCafe,CountryFood,NonSmoking,Coffee
498,bwincerdt,acoombedt@printfriendly.com,bU6%P`zz6vb~,F,Indoor,RetroVintage,BooksCafe,GardenCafe,NonSmoking,NonCoffee
499,epashandu,tmattiellodu@yahoo.com,oH3+g@2AVOWS6,M,Outdoor,IndustrialCafe,StudyCafe,GardenCafe,Smoking,NonCoffee
500,llivesleydv,cjanosevicdv@nba.com,aW1'503oR,F,Outdoor,RetroVintage,BooksCafe,FamilyCafe,Smoking,Coffee
501,ebirniedw,bflawithdw@mit.edu,"gA8%`j(,=",F,Outdoor,24HoursCafe,StudyCafe,CountryFood,Smoking,Coffee
502,rguilloudx,okearsleydx@ox.ac.uk,"qT5*gUc}7y,IK",F,Indoor,RetroVintage,MeetingCafe,CountryFood,Smoking,Coffee
503,afantedy,kgissopdy@php.net,bJ5}5(3<&,F,Indoor,RetroVintage,StudyCafe,CountryFood,NonSmoking,Coffee
504,rclendeningdz,straskdz@qq.com,uS6\b7vae?@c,M,Outdoor,MinimalisCafe,MeetingCafe,FamilyCafe,Smoking,NonCoffee
505,rsweetlande0,zshepherde0@bravesites.com,"fB1=,hG)",M,Indoor,MinimalisCafe,MeetingCafe,GardenCafe,NonSmoking,Coffee
506,kfitchelle1,sallinsone1@godaddy.com,iD5'/hCZD?5_qC,F,Indoor,IndustrialCafe,BooksCafe,GoodViews,NonSmoking,NonCoffee
507,bliddye2,ehawardene2@chronoengine.com,"yA6""AWlt",M,Outdoor,24HoursCafe,BooksCafe,CountryFood,Smoking,NonCoffee
508,awheatcrofte3,sfardone3@google.ru,"uO9""P&R&p$",F,Indoor,MinimalisCafe,BooksCafe,CountryFood,NonSmoking,Coffee
509,blalleye4,bcapellee4@histats.com,jR1`4o~gd*%,F,Indoor,MinimalisCafe,BooksCafe,GoodViews,Smoking,NonCoffee
510,tdaveridgee5,cburnhille5@ibm.com,fZ3>KX\C0up2*J!V,M,Outdoor,IndustrialCafe,BooksCafe,CountryFood,Smoking,NonCoffee
511,okilgoure6,cgoodliffee6@washington.edu,lO9`fnJJl/|,F,Outdoor,IndustrialCafe,StudyCafe,FamilyCafe,Smoking,Coffee
512,dwheelhousee7,amcpheee7@freewebs.com,gZ7#1ElgS)$,F,Outdoor,24HoursCafe,BooksCafe,FamilyCafe,NonSmoking,Coffee
513,nrickarde8,laskine8@seesaa.net,uI7_Y<bR,F,Outdoor,MinimalisCafe,StudyCafe,GardenCafe,Smoking,Coffee
514,xwisone9,ahellicare9@ifeng.com,"tF0""o$UX6MRq'4c",M,Outdoor,IndustrialCafe,BooksCafe,GoodViews,Smoking,Coffee
515,mkeppelea,frodriguezea@zdnet.com,hS4|dSxIrTk)Z.D',M,Outdoor,IndustrialCafe,StudyCafe,GardenCafe,NonSmoking,NonCoffee
516,rwooleneb,cfashameb@apple.com,"wB8$@h8HW6n+!""/",F,Outdoor,IndustrialCafe,BooksCafe,GardenCafe,NonSmoking,NonCoffee
517,dfraneec,oferrarioec@businesswire.com,gH9$H\yL2?k!V4,F,Outdoor,24HoursCafe,StudyCafe,GardenCafe,Smoking,NonCoffee
518,hpacked,emuggletoned@addthis.com,xN5#/{|<EEG0I{J,F,Outdoor,IndustrialCafe,BooksCafe,GardenCafe,NonSmoking,NonCoffee
519,ttapneree,jpolee@europa.eu,oM4{7SV)pt<j,M,Indoor,MinimalisCafe,StudyCafe,CountryFood,Smoking,NonCoffee
520,dburdittef,shousecraftef@smugmug.com,kS4{<U$C<jrzO,M,Indoor,IndustrialCafe,MeetingCafe,GoodViews,NonSmoking,NonCoffee
521,abeesleyeg,ttrokeeg@nhs.uk,cZ2>TW!2`/,M,Outdoor,IndustrialCafe,BooksCafe,GardenCafe,Smoking,NonCoffee
522,rdanbieh,jgawkeseh@trellian.com,nG2&?G5j5k{F`p,F,Indoor,IndustrialCafe,StudyCafe,FamilyCafe,Smoking,Coffee
523,oluxfordei,hgeydonei@flavors.me,nG8)nLBh~KU9,F,Outdoor,24HoursCafe,MeetingCafe,CountryFood,NonSmoking,Coffee
524,shumphersonej,ddomleoej@tripod.com,wG4_'Q``3IWs#,M,Outdoor,24HoursCafe,MeetingCafe,GardenCafe,NonSmoking,Coffee
525,rpenhallek,nmcfeateek@w3.org,yH9=K_#Mk+Uld,F,Outdoor,MinimalisCafe,BooksCafe,GardenCafe,Smoking,NonCoffee
526,adudmanel,mbrunsenel@youku.com,gX6}9$)2w!DVn,F,Outdoor,IndustrialCafe,BooksCafe,GardenCafe,Smoking,Coffee
527,alawdhamem,cantoniouem@ehow.com,"aF0,d/j2c*n~MDDn",F,Indoor,RetroVintage,BooksCafe,CountryFood,Smoking,NonCoffee
528,byoseloffen,bpolloken@1und1.de,tV5!qS*{#N2,F,Indoor,IndustrialCafe,MeetingCafe,FamilyCafe,Smoking,NonCoffee
529,hjaffrayeo,ekensingtoneo@foxnews.com,wI4{LT71m.XW,M,Outdoor,MinimalisCafe,MeetingCafe,CountryFood,Smoking,Coffee
530,dloughtonep,vcurzeyep@discuz.net,mC6?MPvniIqn#$9,M,Indoor,RetroVintage,BooksCafe,FamilyCafe,NonSmoking,Coffee
531,jsimpkinseq,kdowtryeq@mapy.cz,"rJ6#\W`?V.,6}~L",F,Indoor,24HoursCafe,BooksCafe,FamilyCafe,Smoking,NonCoffee
532,itroueler,mharesnapeer@home.pl,"vB4(%EE5,gKtaAv",M,Indoor,IndustrialCafe,MeetingCafe,GoodViews,NonSmoking,NonCoffee
